Brand,Model,Fuel_Type,Transmission,Body_Type,Color,Price_INR,Engine_Size,Horsepower,Top_Speed,Customisable_Interiors,Mileage_kmpl,Units_Sold,Profitability
Mercedes,MER489,Petrol,Manual,Hatchback,Red,8418000.0,4.5,391,229,No,12.3,39,0
Hyundai,HYU847,Diesel,Manual,Pickup,Black,2483000.0,1.4,239,184,No,14.4,416,1
Hyundai,HYU347,Petrol,Manual,Coupe,White,2672000.0,2.2,186,216,No,19.4,587,1
Maruti Suzuki,MAR438,Diesel,Manual,Sedan,Silver,1965000.0,1.2,115,126,Yes,18.5,599,1
Mercedes,MER694,Diesel,Manual,SUV,White,12100000.0,4.6,414,236,Yes,18.3,123,0
Maruti Suzuki,MAR345,Petrol,Manual,SUV,White,1216000.0,1.2,101,140,No,19.8,564,1
Audi,AUD916,Hybrid,Automatic,SUV,Blue,13292000.0,4.5,215,240,No,29.2,619,1
Mahindra,MAH901,Hybrid,Manual,Sedan,Black,3486000.0,1.6,170,171,No,21.5,254,1
Kia,KIA477,Hybrid,Manual,SUV,Black,2092000.0,1.4,94,150,No,29.6,426,1
Ford,FOR881,Petrol,Automatic,SUV,Grey,2641000.0,1.9,170,175,No,12.8,358,1
BMW,BMW457,Petrol,Manual,Coupe,Blue,12629000.0,2.6,347,278,No,13.2,146,0
Honda,HON836,Petrol,Manual,Sedan,Silver,4140000.0,1.3,201,218,Yes,13.9,440,1
Mahindra,MAH187,Petrol,Manual,SUV,White,1642000.0,1.5,138,148,Yes,17.5,302,1
Hyundai,HYU794,Diesel,Manual,Coupe,Red,4979000.0,3.1,188,201,No,17.0,440,1
Audi,AUD367,Petrol,Manual,SUV,Green,10733000.0,3.3,215,242,Yes,15.6,173,1
Honda,HON847,Hybrid,Manual,Hatchback,White,3059000.0,3.1,207,201,Yes,20.1,274,1
Maruti Suzuki,MAR450,Diesel,Automatic,Pickup,Silver,1220000.0,1.5,61,135,Yes,18.1,616,1
Maruti Suzuki,MAR209,Diesel,Automatic,Pickup,White,858000.0,1.0,74,178,Yes,18.4,432,1
Toyota,TOY174,Hybrid,Manual,Hatchback,Green,4070000.0,2.3,107,183,No,24.5,221,1
Mercedes,MER411,Petrol,Manual,Hatchback,Silver,10127000.0,4.2,308,206,Yes,15.2,193,1
Hyundai,HYU451,Petrol,Manual,Hatchback,White,3263000.0,3.0,232,216,No,18.3,721,1
BMW,BMW798,Petrol,Automatic,SUV,Red,11129000.0,2.8,407,182,No,19.2,81,0
Ford,FOR903,Petrol,Manual,SUV,Red,3058000.0,2.7,195,211,No,17.1,253,1
Maruti Suzuki,MAR615,Petrol,Automatic,Sedan,Red,1405000.0,1.2,104,150,Yes,17.4,625,1
Hyundai,HYU943,Petrol,Manual,Pickup,Green,1470000.0,1.4,204,145,Yes,12.6,429,1
Toyota,TOY572,Petrol,Automatic,SUV,Green,2381000.0,2.0,213,192,No,13.5,594,1
Maruti Suzuki,MAR983,Petrol,Automatic,Coupe,Red,839000.0,1.1,99,165,Yes,14.1,691,1
Honda,HON486,Hybrid,Automatic,Hatchback,Black,2258000.0,1.7,109,189,Yes,27.7,646,1
Mahindra,MAH867,Petrol,Manual,SUV,Green,3168000.0,2.4,96,217,Yes,18.4,518,1
Maruti Suzuki,MAR417,Diesel,Automatic,Pickup,Blue,1905000.0,1.8,99,127,No,14.7,869,1
Honda,HON375,Diesel,Manual,Coupe,Green,3895000.0,1.7,149,210,Yes,15.5,536,1
Honda,HON880,Petrol,Manual,Coupe,White,1865000.0,1.5,121,242,Yes,17.2,472,1
Honda,HON293,Petrol,Manual,Pickup,Red,2667000.0,3.1,227,207,No,19.4,575,1
Kia,KIA250,Hybrid,Manual,Sedan,White,3216000.0,3.1,206,202,No,26.6,227,1
Audi,AUD164,Petrol,Manual,Coupe,Green,8840000.0,3.6,445,312,Yes,12.3,235,1
Ford,FOR576,Petrol,Automatic,SUV,Black,3800000.0,3.1,124,180,No,18.7,337,1
Ford,FOR282,Diesel,Manual,Sedan,Black,3781000.0,2.4,184,180,No,14.4,621,1
Toyota,TOY376,Petrol,Manual,Pickup,Red,4482000.0,2.7,211,152,No,15.7,493,1
Maruti Suzuki,MAR472,Petrol,Manual,Sedan,Grey,593000.0,1.2,103,179,No,12.8,793,1
BMW,BMW723,Petrol,Manual,Sedan,Grey,8779000.0,3.7,377,223,Yes,13.5,186,1
Kia,KIA974,Petrol,Manual,Hatchback,Blue,2747000.0,3.0,178,140,Yes,18.1,132,1
BMW,BMW640,Petrol,Manual,Hatchback,Black,7826000.0,2.9,416,249,Yes,14.9,84,0
Tata,TAT439,Diesel,Manual,SUV,White,1399000.0,1.7,113,155,Yes,15.1,752,1
Ford,FOR529,Hybrid,Manual,SUV,Green,1460000.0,2.6,146,203,No,20.9,237,1
BMW,BMW583,Diesel,Automatic,Coupe,Silver,12982000.0,3.4,353,207,Yes,16.6,529,1
Mercedes,MER839,Diesel,Manual,Coupe,Grey,14312000.0,4.0,397,232,No,18.6,482,1
BMW,BMW400,Petrol,Automatic,SUV,Green,9134000.0,2.2,195,203,No,18.3,392,1
Hyundai,HYU518,Diesel,Manual,SUV,Black,2798000.0,2.2,113,166,No,15.5,652,1
Audi,AUD619,Petrol,Manual,Sedan,Black,6539000.0,2.7,341,231,No,20.0,278,1
Audi,AUD802,Petrol,Manual,SUV,Black,11810000.0,3.9,392,188,Yes,15.3,336,1
BMW,BMW224,Petrol,Manual,SUV,Green,15461000.0,3.2,334,221,No,13.5,38,0
Toyota,TOY214,Petrol,Manual,Sedan,Blue,1441000.0,1.3,223,161,No,16.1,223,1
Ford,FOR684,Petrol,Manual,Pickup,Red,2540000.0,3.4,131,174,Yes,19.0,294,1
Mahindra,MAH258,Electric,Manual,Hatchback,Black,3883000.0,2.3,167,150,No,26.2,360,1
Toyota,TOY189,Petrol,Manual,Coupe,Black,3623000.0,2.3,159,231,No,18.1,453,1
Hyundai,HYU870,Petrol,Manual,SUV,Grey,2029000.0,2.9,195,216,Yes,12.6,385,1
Mercedes,MER936,Hybrid,Manual,SUV,Grey,5738000.0,2.8,250,197,No,29.1,73,0
Toyota,TOY546,Diesel,Manual,Pickup,White,3906000.0,2.2,214,145,Yes,15.9,261,1
BMW,BMW928,Diesel,Manual,Pickup,Green,6105000.0,2.2,424,189,No,16.3,30,0
Mercedes,MER868,Diesel,Manual,Hatchback,Grey,14964000.0,2.1,359,247,Yes,16.5,46,0
Mercedes,MER382,Petrol,Manual,Pickup,Red,14555000.0,2.2,293,198,No,17.8,33,0
Ford,FOR338,Petrol,Automatic,Sedan,White,3434000.0,2.3,245,188,Yes,14.8,435,1
Mercedes,MER202,Petrol,Automatic,Sedan,Blue,6080000.0,2.5,240,197,Yes,18.8,352,1
Mercedes,MER919,Electric,Manual,SUV,Silver,8207000.0,4.6,375,184,No,35.6,599,1
Ford,FOR138,Petrol,Manual,Coupe,White,2769000.0,1.4,163,213,No,13.3,282,1
Toyota,TOY184,Electric,Manual,Pickup,Red,2841000.0,2.7,177,144,No,32.7,701,1
Maruti Suzuki,MAR180,Diesel,Manual,Sedan,Blue,1835000.0,1.5,63,167,Yes,13.6,493,1
Mahindra,MAH968,Petrol,Manual,Pickup,Silver,2622000.0,2.9,173,156,Yes,19.0,223,1
Mercedes,MER964,Petrol,Automatic,Hatchback,White,16610000.0,4.6,244,211,Yes,19.9,190,0
Kia,KIA103,Diesel,Automatic,Hatchback,Blue,4264000.0,2.4,169,148,No,17.3,239,1
Kia,KIA811,Petrol,Manual,SUV,Green,4061000.0,2.1,214,217,Yes,13.6,75,1
Mahindra,MAH183,Petrol,Manual,Hatchback,Grey,4042000.0,2.5,191,203,Yes,15.2,330,1
Maruti Suzuki,MAR818,Petrol,Automatic,Hatchback,Black,2023000.0,1.5,69,161,Yes,18.3,725,1
Maruti Suzuki,MAR974,Petrol,Automatic,SUV,Red,2092000.0,1.3,119,128,Yes,13.6,535,1
BMW,BMW618,Petrol,Manual,Coupe,Silver,9073000.0,4.7,356,218,Yes,15.5,139,1
Ford,FOR839,Diesel,Manual,Pickup,Red,4462000.0,3.0,170,217,Yes,15.3,380,1
Hyundai,HYU293,Petrol,Manual,Sedan,Silver,4753000.0,2.7,191,153,No,19.1,371,1
Maruti Suzuki,MAR735,Hybrid,Manual,Pickup,Blue,622000.0,1.6,91,163,No,28.9,561,1
Toyota,TOY400,Electric,Manual,SUV,Blue,1700000.0,2.9,119,208,No,37.3,671,1
Mercedes,MER561,Petrol,Manual,SUV,Green,10106000.0,3.4,401,212,Yes,14.9,252,1
BMW,BMW466,Diesel,Automatic,Sedan,Black,12129000.0,4.5,270,192,Yes,17.7,165,0
BMW,BMW745,Diesel,Manual,SUV,Black,10362000.0,3.4,382,225,No,17.0,188,1
Tata,TAT330,Petrol,Manual,Pickup,Silver,1210000.0,1.8,88,178,Yes,17.1,555,1
Tata,TAT820,Diesel,Manual,Pickup,Green,1112000.0,1.7,64,130,Yes,18.8,381,1
Mahindra,MAH810,Petrol,Manual,SUV,Black,2240000.0,3.1,134,191,No,17.6,30,0
Tata,TAT817,Diesel,Automatic,Pickup,Grey,860000.0,1.0,78,159,Yes,19.5,518,1
BMW,BMW828,Petrol,Manual,Coupe,Silver,18127000.0,4.3,392,279,No,14.1,290,1
Mercedes,MER281,Diesel,Automatic,Pickup,White,10923000.0,2.3,300,212,No,18.9,297,1
Mahindra,MAH866,Hybrid,Manual,Pickup,Black,3306000.0,2.1,246,148,No,24.2,266,1
Mercedes,MER369,Diesel,Automatic,SUV,Silver,16504000.0,2.9,425,232,No,18.4,263,1
Kia,KIA301,Petrol,Manual,Sedan,Green,1738000.0,3.4,206,164,No,18.6,448,1
Ford,FOR188,Petrol,Manual,Sedan,White,1896000.0,2.8,176,147,Yes,13.9,292,1
Maruti Suzuki,MAR594,Diesel,Automatic,SUV,White,602000.0,1.5,78,155,Yes,14.4,757,1
Ford,FOR127,Petrol,Manual,Sedan,Black,1862000.0,3.3,226,193,Yes,16.7,220,1
Mercedes,MER663,Diesel,Automatic,Coupe,Grey,13380000.0,2.6,201,228,No,18.4,212,1
Mahindra,MAH601,Petrol,Automatic,Pickup,Grey,4950000.0,3.2,173,145,No,18.7,229,1
Audi,AUD821,Petrol,Manual,Coupe,White,10275000.0,2.3,205,309,Yes,17.4,347,1
BMW,BMW390,Petrol,Automatic,Sedan,Grey,10207000.0,3.0,297,234,No,16.8,653,1
Toyota,TOY273,Diesel,Manual,Hatchback,White,4204000.0,2.2,187,190,No,16.7,247,1
Toyota,TOY169,Electric,Manual,Coupe,Black,2644000.0,1.4,151,214,No,34.8,517,1
Ford,FOR132,Petrol,Manual,Coupe,Red,4677000.0,2.6,208,215,Yes,17.1,334,1
Ford,FOR848,Hybrid,Manual,Hatchback,Silver,2341000.0,2.3,97,151,No,22.8,322,1
Toyota,TOY649,Hybrid,Manual,Pickup,Red,4251000.0,2.0,167,155,No,26.1,265,1
Honda,HON566,Petrol,Automatic,Coupe,Red,2386000.0,1.2,91,195,No,12.3,349,1
Audi,AUD612,Petrol,Automatic,SUV,Black,7272000.0,3.0,396,220,Yes,16.1,306,1
Hyundai,HYU886,Petrol,Manual,Pickup,Grey,2442000.0,1.4,188,149,No,14.8,522,1
Mercedes,MER148,Diesel,Manual,Hatchback,White,12824000.0,4.6,313,229,Yes,19.9,140,0
Honda,HON175,Diesel,Automatic,Hatchback,Silver,2574000.0,2.2,155,212,Yes,17.7,352,1
Hyundai,HYU390,Petrol,Automatic,Hatchback,Green,3341000.0,1.9,221,216,Yes,18.6,571,1
Honda,HON868,Petrol,Automatic,Hatchback,White,3151000.0,1.5,151,176,Yes,15.0,357,1
Kia,KIA709,Hybrid,Automatic,Coupe,Blue,1871000.0,2.2,210,184,No,20.8,426,1
Mercedes,MER739,Diesel,Manual,Coupe,Blue,13754000.0,4.0,277,271,Yes,12.1,174,0
Kia,KIA293,Hybrid,Manual,Sedan,Red,3830000.0,3.3,188,209,Yes,27.2,358,1
Tata,TAT383,Petrol,Automatic,Sedan,White,762000.0,1.0,85,137,Yes,15.9,388,1
Ford,FOR866,Petrol,Automatic,Sedan,Red,2633000.0,1.3,109,184,No,14.7,478,1
BMW,BMW818,Diesel,Automatic,Pickup,Grey,16228000.0,4.1,296,227,Yes,14.2,443,1
Mercedes,MER187,Petrol,Automatic,Coupe,Grey,9998000.0,4.4,300,295,No,18.6,30,0
BMW,BMW737,Diesel,Manual,Pickup,Red,12467000.0,3.1,342,229,No,17.5,146,0
Kia,KIA862,Diesel,Manual,SUV,White,2351000.0,1.6,158,151,Yes,19.1,205,1
Hyundai,HYU560,Petrol,Manual,Hatchback,White,1621000.0,2.7,191,167,Yes,12.6,485,1
Ford,FOR468,Petrol,Automatic,Coupe,Blue,2658000.0,1.9,198,222,No,14.9,633,1
Audi,AUD552,Petrol,Automatic,Sedan,Grey,6643000.0,3.5,187,215,No,19.7,180,1
Mercedes,MER476,Petrol,Manual,Pickup,Red,7940000.0,2.1,188,207,No,13.3,30,0
Hyundai,HYU490,Petrol,Manual,SUV,Grey,4157000.0,1.5,242,165,Yes,19.1,496,1
Hyundai,HYU900,Petrol,Manual,SUV,White,3858000.0,3.1,247,163,Yes,19.7,319,1
BMW,BMW186,Diesel,Manual,Pickup,Green,9085000.0,3.6,221,218,Yes,16.3,30,0
Kia,KIA191,Diesel,Manual,SUV,White,4065000.0,3.1,160,164,Yes,14.1,160,1
Tata,TAT651,Hybrid,Manual,Pickup,White,2165000.0,1.6,80,154,Yes,21.4,370,1
Kia,KIA519,Diesel,Automatic,Sedan,Grey,2886000.0,2.6,168,172,Yes,20.0,393,1
Hyundai,HYU327,Hybrid,Automatic,Sedan,White,3119000.0,2.6,122,171,Yes,20.4,684,1
Ford,FOR360,Petrol,Manual,Pickup,White,2786000.0,2.4,126,217,No,19.3,389,1
Audi,AUD249,Petrol,Manual,SUV,Green,15522000.0,2.4,393,188,No,18.4,515,1
Toyota,TOY913,Diesel,Manual,Coupe,Red,2692000.0,3.2,241,190,No,15.7,397,1
Ford,FOR565,Petrol,Manual,Coupe,White,4128000.0,2.6,150,200,Yes,13.6,408,1
Tata,TAT878,Petrol,Manual,Hatchback,Blue,1807000.0,1.4,90,149,Yes,16.6,679,1
Ford,FOR258,Petrol,Manual,Coupe,Black,4166000.0,2.5,242,194,Yes,12.9,299,1
Honda,HON605,Diesel,Manual,Pickup,Grey,4256000.0,2.2,225,211,Yes,12.5,429,1
Toyota,TOY401,Hybrid,Manual,SUV,Black,3329000.0,2.6,238,141,No,24.8,550,1
Kia,KIA607,Petrol,Manual,Hatchback,Black,3899000.0,2.9,200,150,No,14.4,521,1
Kia,KIA950,Petrol,Automatic,SUV,Blue,2326000.0,1.7,243,140,Yes,20.0,270,1
Maruti Suzuki,MAR196,Diesel,Manual,Pickup,Black,1733000.0,1.8,77,120,Yes,17.9,677,1
Honda,HON920,Diesel,Automatic,Coupe,Grey,2092000.0,2.9,213,226,No,18.1,557,1
Tata,TAT915,Diesel,Automatic,Hatchback,White,1929000.0,1.6,65,149,No,12.6,253,1
Kia,KIA866,Diesel,Manual,Hatchback,Silver,1472000.0,2.0,107,204,Yes,19.6,105,1
Toyota,TOY157,Petrol,Automatic,SUV,Grey,1870000.0,3.4,173,163,Yes,12.6,618,1
Toyota,TOY702,Hybrid,Automatic,Hatchback,Green,2927000.0,1.3,101,172,Yes,23.0,400,1
Hyundai,HYU589,Petrol,Manual,Coupe,Blue,2146000.0,1.8,218,245,Yes,15.2,508,1
Honda,HON671,Petrol,Automatic,Sedan,White,2776000.0,1.7,192,218,No,16.8,545,1
Mercedes,MER426,Petrol,Automatic,Hatchback,Silver,9462000.0,3.9,213,242,Yes,16.0,528,1
Hyundai,HYU896,Petrol,Manual,Sedan,Red,3125000.0,1.4,199,159,Yes,17.7,356,1
BMW,BMW322,Petrol,Manual,SUV,Black,16783000.0,4.4,329,216,Yes,13.1,139,0
Mercedes,MER497,Electric,Manual,Hatchback,Grey,10027000.0,2.9,216,224,No,25.8,333,1
Hyundai,HYU252,Petrol,Automatic,Coupe,Grey,3233000.0,1.9,90,215,Yes,12.4,693,1
Honda,HON847,Petrol,Automatic,Pickup,Green,1632000.0,3.1,90,159,Yes,17.9,295,1
Tata,TAT600,Petrol,Automatic,Pickup,White,1034000.0,1.1,81,136,No,18.7,654,1
Mercedes,MER719,Diesel,Manual,Coupe,Green,17468000.0,3.3,425,245,Yes,19.7,100,0
Hyundai,HYU693,Petrol,Manual,Hatchback,Red,1807000.0,2.8,169,171,Yes,17.1,628,1
Maruti Suzuki,MAR467,Petrol,Automatic,Sedan,White,1824000.0,2.0,105,177,Yes,17.6,477,1
Toyota,TOY859,Petrol,Manual,Coupe,Silver,2234000.0,1.4,215,225,No,12.4,461,1
Hyundai,HYU536,Diesel,Manual,Coupe,Blue,2915000.0,2.2,163,194,No,14.9,531,1
Ford,FOR623,Hybrid,Automatic,Sedan,Blue,2406000.0,1.3,212,173,Yes,28.2,290,1
BMW,BMW703,Petrol,Manual,Coupe,Green,14548000.0,3.4,417,225,Yes,17.4,322,1
Mercedes,MER407,Petrol,Manual,Hatchback,Black,11144000.0,2.9,216,225,Yes,17.9,361,1
Mercedes,MER439,Hybrid,Automatic,Pickup,Grey,10231000.0,4.1,233,242,No,22.9,30,0
Tata,TAT273,Petrol,Automatic,Pickup,Green,1088000.0,1.1,66,150,No,14.1,271,1
Honda,HON716,Diesel,Manual,Hatchback,White,1343000.0,1.5,156,179,No,15.2,279,1
Audi,AUD732,Hybrid,Manual,Sedan,White,10949000.0,3.8,182,212,No,29.6,552,1
Toyota,TOY592,Petrol,Automatic,SUV,Green,2695000.0,3.0,213,181,No,19.8,432,1
Kia,KIA270,Petrol,Manual,Sedan,Red,1688000.0,1.2,213,204,Yes,13.0,497,1
Honda,HON769,Diesel,Manual,Hatchback,White,2854000.0,2.0,149,140,Yes,14.4,338,1
Tata,TAT345,Petrol,Manual,Pickup,Grey,1800000.0,2.0,110,121,Yes,19.2,600,1
Hyundai,HYU396,Diesel,Automatic,Pickup,Blue,2677000.0,2.1,138,145,No,13.8,651,1
Hyundai,HYU625,Diesel,Manual,Coupe,Grey,2290000.0,2.3,209,213,No,12.5,630,1
BMW,BMW896,Petrol,Manual,Pickup,Blue,6044000.0,3.1,240,193,Yes,13.1,257,1
Maruti Suzuki,MAR442,Petrol,Manual,Sedan,Silver,1679000.0,1.8,94,128,Yes,18.5,405,1
Mahindra,MAH675,Diesel,Manual,SUV,Green,3211000.0,1.8,145,213,Yes,14.3,536,1
Toyota,TOY569,Petrol,Manual,Hatchback,Red,3272000.0,3.2,203,144,Yes,13.2,236,1
Honda,HON540,Petrol,Manual,SUV,White,4216000.0,2.4,128,180,Yes,17.4,426,1
Kia,KIA611,Petrol,Automatic,Coupe,Green,1671000.0,1.8,219,212,No,16.4,265,1
Tata,TAT938,Petrol,Automatic,Pickup,Black,829000.0,1.4,72,122,Yes,18.7,487,1
BMW,BMW623,Petrol,Manual,Pickup,Grey,19996000.0,4.4,410,196,Yes,19.7,257,0
Hyundai,HYU475,Hybrid,Manual,Coupe,Red,2244000.0,2.2,184,185,No,26.2,599,1
Honda,HON293,Diesel,Manual,Coupe,Blue,4324000.0,1.6,216,243,No,19.5,454,1
BMW,BMW855,Diesel,Manual,Hatchback,Red,17033000.0,4.3,223,213,Yes,17.7,335,1
Ford,FOR374,Petrol,Automatic,Hatchback,White,2358000.0,2.7,196,153,No,16.5,349,1
Ford,FOR764,Petrol,Automatic,Sedan,Blue,1259000.0,1.2,147,214,Yes,13.8,584,1
Maruti Suzuki,MAR332,Petrol,Manual,Sedan,Blue,1535000.0,1.2,79,170,No,17.8,576,1
Tata,TAT241,Petrol,Automatic,Hatchback,White,647000.0,1.5,99,127,No,14.3,369,1
Maruti Suzuki,MAR207,Petrol,Manual,Hatchback,Silver,1355000.0,1.9,119,122,No,18.1,398,1
Honda,HON154,Diesel,Manual,Hatchback,Red,4464000.0,3.3,242,186,No,14.9,209,1
BMW,BMW194,Petrol,Automatic,SUV,White,14318000.0,2.8,332,205,No,17.3,143,0
Audi,AUD359,Petrol,Manual,Pickup,Green,14835000.0,2.3,316,195,Yes,12.3,160,0
Toyota,TOY105,Hybrid,Manual,SUV,Black,1530000.0,1.6,228,162,No,29.5,168,1
Mercedes,MER930,Petrol,Manual,Coupe,Grey,13436000.0,3.6,384,233,Yes,14.8,497,1
Mahindra,MAH454,Diesel,Automatic,Coupe,White,4974000.0,3.4,232,209,Yes,18.2,245,1
Audi,AUD220,Petrol,Automatic,Sedan,Red,7822000.0,3.8,230,203,No,18.8,30,0
Kia,KIA670,Diesel,Automatic,Pickup,Blue,1707000.0,1.4,101,215,Yes,16.1,539,1
Kia,KIA412,Hybrid,Manual,Pickup,White,3998000.0,2.0,200,201,Yes,26.5,294,1
Mahindra,MAH326,Hybrid,Automatic,SUV,Black,2107000.0,3.2,176,162,Yes,24.3,403,1
Tata,TAT385,Hybrid,Manual,SUV,White,711000.0,2.0,73,138,Yes,23.0,116,1
Honda,HON118,Hybrid,Manual,Coupe,Black,1969000.0,1.2,206,247,No,22.2,632,1
Ford,FOR227,Petrol,Automatic,Pickup,Black,3848000.0,2.2,138,166,No,17.7,473,1
Ford,FOR625,Petrol,Manual,Coupe,Blue,3541000.0,1.6,149,243,No,18.5,568,1
Tata,TAT200,Petrol,Manual,Hatchback,Red,1582000.0,1.1,92,162,Yes,13.3,241,1
Maruti Suzuki,MAR614,Diesel,Automatic,Coupe,White,1956000.0,1.6,117,122,Yes,14.1,361,1
Honda,HON158,Petrol,Manual,Pickup,Silver,3610000.0,2.9,106,181,No,16.1,568,1
Honda,HON909,Hybrid,Automatic,Pickup,Red,3004000.0,3.3,222,195,No,27.1,572,1
Mahindra,MAH971,Hybrid,Automatic,Hatchback,Green,4029000.0,2.9,227,161,No,28.1,288,1
Toyota,TOY487,Diesel,Automatic,SUV,White,1908000.0,2.0,143,218,No,18.9,558,1
Kia,KIA582,Hybrid,Manual,Sedan,Red,3543000.0,3.4,169,170,No,21.6,490,1
BMW,BMW379,Petrol,Manual,Pickup,Green,15473000.0,4.2,283,181,No,18.7,240,1
Tata,TAT357,Petrol,Manual,SUV,Green,1026000.0,1.7,109,152,Yes,19.7,568,1
BMW,BMW710,Electric,Manual,Pickup,Green,6747000.0,3.5,373,240,Yes,27.7,286,1
Tata,TAT134,Petrol,Automatic,Pickup,White,1206000.0,1.1,111,129,Yes,14.5,708,1
Maruti Suzuki,MAR571,Petrol,Automatic,Hatchback,Grey,1136000.0,1.9,100,167,Yes,14.0,766,1
Ford,FOR214,Diesel,Automatic,Sedan,Black,4082000.0,3.3,91,193,No,12.4,640,1
BMW,BMW780,Petrol,Automatic,Hatchback,Blue,11034000.0,2.9,262,204,Yes,17.0,432,1
Ford,FOR267,Diesel,Manual,Coupe,Grey,2544000.0,1.4,215,200,Yes,15.5,219,1
Audi,AUD457,Hybrid,Manual,Coupe,Red,11795000.0,3.0,195,244,No,29.4,458,1
Maruti Suzuki,MAR518,Petrol,Automatic,Sedan,White,1545000.0,1.2,85,165,Yes,12.8,771,1
Hyundai,HYU561,Diesel,Automatic,SUV,Blue,2135000.0,1.8,159,218,Yes,12.5,350,1
BMW,BMW313,Petrol,Manual,Pickup,Green,14971000.0,2.3,288,231,Yes,17.6,261,1
Hyundai,HYU839,Petrol,Manual,Sedan,Green,2591000.0,2.0,153,161,No,13.6,287,1
Toyota,TOY371,Petrol,Manual,Pickup,White,2613000.0,2.7,244,188,Yes,12.6,380,1
Toyota,TOY911,Hybrid,Manual,Coupe,Silver,1814000.0,3.4,137,186,No,26.0,624,1
BMW,BMW603,Diesel,Automatic,SUV,Black,8748000.0,2.0,440,197,No,17.4,437,1
BMW,BMW646,Hybrid,Manual,Hatchback,White,13804000.0,3.8,264,198,No,26.0,217,1
Honda,HON502,Petrol,Manual,Coupe,Black,3519000.0,2.8,198,208,No,12.1,491,1
Maruti Suzuki,MAR106,Diesel,Automatic,Pickup,Grey,1493000.0,1.3,87,177,Yes,15.2,542,1
Toyota,TOY190,Petrol,Automatic,Coupe,Blue,3677000.0,3.4,106,180,Yes,15.5,463,1
Ford,FOR469,Diesel,Automatic,Hatchback,Green,1965000.0,2.9,236,174,No,14.1,601,1
Hyundai,HYU879,Diesel,Manual,Coupe,Green,1546000.0,2.6,188,224,Yes,13.9,476,1
Mercedes,MER977,Hybrid,Manual,Coupe,Green,11691000.0,2.3,233,305,No,27.4,95,0
Kia,KIA744,Hybrid,Manual,Sedan,White,1936000.0,1.3,163,198,No,26.1,219,1
Maruti Suzuki,MAR462,Petrol,Automatic,Pickup,Black,1658000.0,1.1,117,170,No,18.4,389,1
Kia,KIA553,Diesel,Manual,Pickup,Black,3690000.0,2.9,208,181,Yes,12.5,381,1
Mahindra,MAH646,Petrol,Manual,Coupe,Blue,2899000.0,3.3,183,217,Yes,14.2,421,1
Mahindra,MAH349,Petrol,Manual,Hatchback,Grey,3719000.0,3.0,162,190,No,14.0,259,1
Audi,AUD884,Diesel,Manual,Coupe,Green,13610000.0,3.3,299,277,No,19.5,178,0
Honda,HON854,Petrol,Manual,SUV,Red,1440000.0,1.9,170,144,Yes,15.9,183,1
BMW,BMW656,Hybrid,Manual,SUV,Grey,15927000.0,2.3,386,208,Yes,26.6,145,0
Ford,FOR223,Petrol,Automatic,SUV,Red,1628000.0,1.4,119,193,Yes,19.1,276,1
Audi,AUD195,Petrol,Automatic,SUV,Green,14705000.0,4.1,209,200,Yes,14.5,264,1
Mahindra,MAH567,Petrol,Automatic,Pickup,Black,2894000.0,2.0,146,206,No,18.3,51,1
Ford,FOR204,Diesel,Manual,Coupe,Silver,2837000.0,3.3,242,202,No,14.8,456,1
Kia,KIA642,Petrol,Manual,SUV,White,3627000.0,1.4,152,184,No,16.0,351,1
Mahindra,MAH354,Diesel,Manual,Hatchback,White,2300000.0,3.2,198,207,No,18.9,241,1
Hyundai,HYU748,Petrol,Automatic,Sedan,White,3150000.0,1.6,197,154,Yes,17.6,788,1
Honda,HON330,Hybrid,Automatic,Coupe,Grey,1824000.0,1.5,116,180,Yes,27.2,466,1
BMW,BMW988,Diesel,Manual,SUV,White,6051000.0,2.3,185,191,Yes,19.1,511,1
Audi,AUD944,Petrol,Manual,Sedan,Silver,7549000.0,3.1,208,195,No,16.2,37,0
Hyundai,HYU287,Petrol,Manual,Coupe,Red,1503000.0,2.1,127,195,No,19.7,639,1
Mercedes,MER766,Diesel,Automatic,Sedan,Black,12971000.0,3.7,292,210,No,16.3,362,1
Ford,FOR265,Petrol,Automatic,Pickup,Red,1954000.0,2.4,155,209,No,17.1,508,1
Honda,HON235,Diesel,Manual,Coupe,Grey,2851000.0,1.5,186,188,Yes,14.7,515,1
Ford,FOR751,Hybrid,Manual,Pickup,Grey,2170000.0,2.1,233,156,No,25.1,229,1
Toyota,TOY708,Hybrid,Automatic,Hatchback,Green,2529000.0,1.2,216,145,Yes,24.7,704,1
Toyota,TOY399,Diesel,Automatic,Hatchback,White,3039000.0,1.8,91,197,Yes,16.3,543,1
Ford,FOR408,Petrol,Manual,Pickup,Silver,4594000.0,3.1,224,178,No,14.7,314,1
BMW,BMW741,Petrol,Automatic,Sedan,White,9418000.0,4.6,418,212,No,12.6,464,1
Mahindra,MAH743,Hybrid,Automatic,Pickup,Green,3018000.0,3.0,234,156,Yes,20.7,258,1
Audi,AUD256,Hybrid,Automatic,Coupe,Black,12366000.0,4.9,197,277,No,20.7,391,1
Audi,AUD563,Hybrid,Automatic,Hatchback,Black,10830000.0,4.4,297,249,No,25.6,88,0
Kia,KIA589,Diesel,Automatic,Hatchback,White,2261000.0,2.1,100,169,Yes,15.7,246,1
